,Description,Category,Meta_Url,Source Code,Repository,Languages
86," The e-SignLive .NET Sample Code by Silanis demonstrates how to interact with the API to implement electronic signature features into business applications. Examples include templates, sender, document extraction, retrieval, upload, validation, and notification.","Electronic Signature, Business, Documents",https://www.programmableweb.com/sample-source-code/e-signlive-.net-sample-code-silanis,https://github.com/silanis/esl.sdk.net/tree/master/sdk/SDK.Examples/src,,.Net
87," The e-SignLive Java Sample Code by Silanis demonstrates how to interact with the API. To include electronic signature into applications, developers can review examples related to authentication, basic package creation, configuration, and signer.","Electronic Signature, Business, Documents",https://www.programmableweb.com/sample-source-code/e-signlive-java-sample-code-silanis,https://github.com/silanis/esl.sdk.java/tree/master/sdk/src/main/java/com/silani...,,Java
88, The Pandexio Ruby Sample Code by Pandexio details how to retrieve a thumbnail from a given document.,"Aggregation, Collaboration, Content Management, Data",https://www.programmableweb.com/sample-source-code/pandexio-ruby-sample-code-pandexio,https://github.com/Pandexio/ruby-sdk#all-together,,Ruby
89," The SmartSheet C# Sample Code by SmartSheet demonstrates how to work with SDK operations to implement project management features. Using directives include API, models, and OAuth. Direct API access available.","Project Management, Cloud, Collaboration, Mobile",https://www.programmableweb.com/sample-source-code/smartsheet-c-sample-code-smartsheet,https://smartsheet-platform.github.io/api-docs/#c#-sample-code,,C#
90, The SmartSheet Node.js Sample Code by SmartSheet demonstrates how to work with the SDK to implement project management features into applications. Each sample code uses a SmartSheet root module that allows to insert access token. Direct API access available.,"Project Management, Cloud, Collaboration, Mobile",https://www.programmableweb.com/sample-source-code/smartsheet-node.js-sample-code-smartsheet,https://smartsheet-platform.github.io/api-docs/#node.js-sample-code,,Node.js
91," The SmartSheet Java Sample Code by SmartSheet demonstrates how to interact with the SDK to implement project management features into applications. Import directives include API, models, and OAuth. Each sample code uses a SmartSheet object created with token. Direct API access available.","Project Management, Cloud, Collaboration, Mobile",https://www.programmableweb.com/sample-source-code/smartsheet-java-sample-code-smartsheet,https://smartsheet-platform.github.io/api-docs/#java-sample-code,,Java
92," The BigCommerce Ruby Sample Code by BigCommerce demonstrates how to communicate with the API, providing examples related to coupons, orders, and products. Authored by Saranyan.","eCommerce, Coupons, Marketing, SEO",https://www.programmableweb.com/sample-source-code/bigcommerce-ruby-sample-code-bigcommerce,https://github.com/bigcommerce/bigcommerce-api-quickstarts/tree/master/ruby,,Ruby
93," The BigCommerce PHP Sample Code by BigCommerce demonstrates how to interact with the API. Examples include coupons, orders, and products. Authored by Saranyan.","eCommerce, Coupons, Marketing, SEO",https://www.programmableweb.com/sample-source-code/bigcommerce-php-sample-code-bigcommerce,https://github.com/bigcommerce/bigcommerce-api-quickstarts/tree/master/php,,PHP
94," The Moz Python Sample Code by Mozscape demonstrates how to communicate with the API, providing lines of code to access metrics, anchor results, and links results. For API information, visit https://moz.com/help/guides/moz-api Authored by Lisa Wildwood.","Marketing, Analytics, SEO, URLs",https://www.programmableweb.com/sample-source-code/moz-python-sample-code-mozscape,https://github.com/seomoz/SEOmozAPISamples/tree/master/python,,Python
95," The Moz PHP Sample Code by Mozscape shows how to communicate with the API, providing examples for anchor text, database, metrics, metadata, top pages, and URL metrics. Authored by Lisa Wildwood on GitHub. Additional API information can be found at https://moz.com/help/guides/moz-api","Marketing, Analytics, SEO, URLs",https://www.programmableweb.com/sample-source-code/moz-php-sample-code-mozscape,https://github.com/seomoz/SEOmozAPISamples/tree/master/php,,PHP
96," The Moz Java Sample Code by Mozscape demonstrates how to communicate with the API, providing lines of code for API service, API response, and API constants. Sample responses display SEOmoz, Blog, and SEO. Authored by Neil Martinsen. Additional API information, available at https://moz.com/help/guides/moz-api","Marketing, Analytics, SEO, URLs",https://www.programmableweb.com/sample-source-code/moz-java-sample-code-mozscape,https://github.com/seomoz/SEOmozAPISamples/tree/master/java/complete,,Java
97, The Autodesk iOS Sample Code by Autodesk demonstrates how to work with the Autodesk View feature. An available example shows how to interact with the DropBox API to obtain an Api Key and create a DropBox app. Authored by Jeremy Tammik.,"Design, 3D, Art",https://www.programmableweb.com/sample-source-code/autodesk-ios-sample-code-autodesk,https://github.com/Developer-Autodesk/workflow-ios-view.and.data.api,,Objective-C
98, The Autodesk Android Sample Code by Autodesk demonstrates how to interact with the view feature of the design program. Includes dependencies and setup/usage instructions. Authored by Xiaodong Liang.,"Design, 3D, Art",https://www.programmableweb.com/sample-source-code/autodesk-android-sample-code-autodesk,https://github.com/Developer-Autodesk/workflow-android-view.and.data.api,,Java
99," The Autodesk .NET Sample Code by Autodesk demonstrates how to wrap a 3D model using client. With the code, developers are able to embed a translated 3D model into a page and create an extension to display properties. Includes dependencies and set/up usage instructions. Authored by Daniel Du.","Design, 3D, Art",https://www.programmableweb.com/sample-source-code/autodesk-.net-sample-code-autodesk,https://github.com/Developer-Autodesk/tutorial-aspnet-view.and.data.api,,.Net
100," The Affectiva Android Sample Code by Affectiva demonstrates how to interact with the facial recognition features of the API. Samples were built in Android Studio. To work with the resources on GitHub, developers need to obtain the SDK, copy the kit contents into the project folder, and add the license file.","Analytics, Engagement, Sentiment",https://www.programmableweb.com/sample-source-code/affectiva-android-sample-code-affectiva,https://github.com/Affectiva/android-sdk-samples,,Java
101," The Affectiva C# Sample Code by Affectiva demonstrates how a user can view facial expressions and facial points from the camera of a Windows PC. To work with the sample, developers can obtain the SDK contacting Affdex sales, install with MSI, download the OpenCV package, and use the samples to build an app.","Analytics, Engagement, Sentiment",https://www.programmableweb.com/sample-source-code/affectiva-c-sample-code-affectiva,https://github.com/Affectiva/win-sdk-samples,,C#
102," The Affectiva iOS Sample Code by Affectiva demonstrates how to implement facial expressions using icons through the camera of an iOS phone. To work with the sample, developers need to obtain the SDK from Affdex official site, copy the kit into the frameworks project, and add the license file. Guides available on GitHub. Authored by Boisy Pitre.","Analytics, Engagement, Sentiment",https://www.programmableweb.com/sample-source-code/affectiva-ios-sample-code-affectiva,https://github.com/Affectiva/ios-sdk-samples,,Objective-C
103," The Rhapsody JavaScript Sample Code by Rhapsody explains how to integrate the JavaScript Library with existing applications. It details how to obtain an authorization Token, and several functions of the Rhapsody player.",Music,https://www.programmableweb.com/sample-source-code/rhapsody-javascript-sample-code-rhapsody,https://github.com/Rhapsody/rhapsody.js/tree/master/example,,JavaScript
104," The Rhapsody Android Sample Code by Rhapsody explains how to integrate the Android SDK with existing applications. It features a sample library, and a sample player app.",Music,https://www.programmableweb.com/sample-source-code/rhapsody-android-sample-code-rhapsody,https://github.com/Rhapsody/rhapsody-android-sdk/tree/1.1/SampleProject,,Java
105," The Rhapsody iOS Sample Code by Rhapsody explains how to integrate the iOS SDK with existing applications. It details several playback functions, and the RSStation picker.",Music,https://www.programmableweb.com/sample-source-code/rhapsody-ios-sample-code-rhapsody,https://github.com/Rhapsody/rhapsody-ios-sdk/tree/1.1/Sample%20for%20iOS,,Objective-C
